text,label,score
그거 꼭 받아오세요.,LABEL_2,0.6652
할인권 적용시 4시간에 4800원에 주차가능합니다.,LABEL_2,0.983
부모님께서 무척 만족해하셨던 곳입니다.,LABEL_2,0.9905
여러번 가봤지만,LABEL_1,0.6824
"낮의 모습과 밤의 모습, 봄의 모습과 겨울의 모습이 다 달라서 가끔 가도 좋을 것 같습니다.",LABEL_2,0.7602
카운터에서 근무하시는 ㅇㅇㅈ님도 최대한 합리적으로 구매하는 방법을 설명해쥬셔서 고마웠습니자,LABEL_2,0.974
부모님과 함께 다녀욌는데,LABEL_2,0.4961
너무 좋았어요!,LABEL_2,0.9658
서울이 한눈에보이는 것 같네요!,LABEL_2,0.6948
"가족, 친척들과 명절에 다 같이 방문했어요",LABEL_2,0.9734
전망 너무 좋네요,LABEL_2,0.9846
서울 구석구석 다 보여요,LABEL_2,0.9116
좋은 시간 보내고 갑니다,LABEL_2,0.9744
잠실에서 데이트코스 너무너무너무 좋아요 일몰시간에 가서 30분동안 해떨어지는거만 봐도 너무 운치있고 좋구 사진뷰도 좋긴한데 사람이 많아서 사진찍으려면 시간좀 걸려요,LABEL_2,0.604
연휴 마지막날이라그런지 사람도 많지 않고 좋았습니다,LABEL_2,0.963
엘르베이터 타기전 찍은 사진도 기대 이상으로 잘 나와서 선물로 챙겨왔어요,LABEL_2,0.9844
서울갈일이 있어서 겸사겸사 볼일도보고 여행도 할수있어서 좋았어요,LABEL_2,0.9855
뷰도좋고 야경도 멋있어요,LABEL_2,0.9933
날이 흐려서 멀리까진 안 보였지만,LABEL_1,0.7961
그래도 어느정도 보였구 동선도 잘 짜여져있고 멋있었어요,LABEL_2,0.9877
정말 한번쯤은 가볼만한곳인듯해요,LABEL_2,0.8969
아이도 너무 좋아했어요,LABEL_2,0.982
기대없이 갔는데,LABEL_1,0.5951
서울시내가 한눈에 보이는 풍경이 좋았네요.,LABEL_2,0.8759
방향마다 유명한 관광지가 표기 되어 있어서 풍경보는 재미가 더 좋았습니다.,LABEL_2,0.9646
관람을 위한 내부 구조가 뉴욕 엠파이어스테이트 빌딩과 비슷했지만,LABEL_1,0.6834
여기가 더 잘 되어 있는것으로 보여지네요.,LABEL_2,0.9746
다음번에는 야경 보러 가려고 합니다.,LABEL_1,0.5464
8살아이와 부모님과 다녀왔는데,LABEL_2,0.5296
처음 117층에 도착했을때 영상이 기억에 남네요,LABEL_2,0.4369
곳곳에서 사진찍어주시고 인화도할수있고 핸드폰으로 다운받을수도 있어,LABEL_2,0.9835
넘좋은것 같아요,LABEL_2,0.9858
3만원이상사진인화 하고 무릎담요도 받아서 좋아용,LABEL_2,0.9869
바로 입장 하였으나 엘베 기다리는것이 오래걸려서 기분이 안 좋았는데,LABEL_1,0.7914
휄체어반납갔다가 키크신 남자직원분이 어머님 휠체어를 주차장까지 차앞까지 에스코트해 주셔서 정말 감사했습니다,LABEL_2,0.9872
그분덕분에 서울스카이가 너무 좋은기억으로 남았습니다,LABEL_2,0.9775
그분께 다시한번 감사드립니다,LABEL_2,0.9669
"시그니엘 전망대, 서울스카이는 건물 117층부터 120층까지에 위치해 있어요.",LABEL_2,0.3964
지하2층부터 120층까지 1분정도 걸리는데,LABEL_1,0.477
살짝 흔들거리거 빼고는 그 속도를 체감하기는 어렵더라구요.,LABEL_0,0.647
"날씨가 좋아서 뷰를 보기에 충분했고, 객실에서는 볼 수 없는 다양한 광경을 볼 수 있어서 좋았습니다.",LABEL_2,0.9601
서울의 규모에 새삼 놀랐네요,LABEL_1,0.5293
부모님과 함께 방문했는데,LABEL_2,0.5333
요.,LABEL_2,0.6029
사실 서울사람들이라 이런 서울 관광에 흥미는 없었지만,LABEL_1,0.8255
그래도 우리나라에서 제일 높은 건물이라고하니 가보았습니다.,LABEL_2,0.8093
야경도 사진처럼 너무 멋졌고오히려 사진에 담지 못해서 아쉬움이있습니다.,LABEL_1,0.7477
"다만, 뷰를 바라보는 것 외엔 따로 즐길만한거나",LABEL_1,0.8498
커피한잔 마시기엔 장소가 너부 협소했어요,LABEL_0,0.595
이왕이면 커피 마시면서 좀 더 여유있게 즐겼으면 돈이 덜 아까웠을거같아요,LABEL_1,0.8205
남산뷰를,LABEL_2,0.4748
좀 더 따뜻하게 즐길 수 있다,LABEL_2,0.9696
가 장점일거같습니다.,LABEL_2,0.877
지하2층에서 여자친구랑 찍은 사진 121층에서 선택하고 구매하고 인화했어요!,LABEL_2,0.9794
다운로드QR까지 주신답니다!,LABEL_2,0.9757
"누끼따서 합성하는것이기 때문에, 굳이 구매하지 마시고 전망대에서 직접 셀카 찍으시거나 두분이시면 서로 독사진 찍어주고 투샷은 다른 관람객분께 부탁드리는걸 추천드려요!",LABEL_1,0.5154
"같은 서울스카이 다른 층에서 기념주화도 팔길래 제가 가질 6천원짜리 기념주화와 여자친구에게 선물한 25,000원짜리 기념주화도 1개씩 구매했어요!",LABEL_2,0.9659
지난 여름밤에 갔다가 좋았어서 낮에도 와봤어요,LABEL_2,0.9017
날씨 좋은날 가시는걸 추천합니다!,LABEL_2,0.9871
부모님과 즐거운 시간 보냈어요.,LABEL_2,0.9833
공기가 안좋아서 멀리까지 보이지 않아서 아쉬웠어요.,LABEL_1,0.6135
낮 풍경이 더 볼 게 많을 거 같기도 해요.,LABEL_1,0.7202
생각보다 불빛이 많지 않더라구요.,LABEL_0,0.5646
가격만 보면 비싼거같지만,LABEL_1,0.8228
120층 전망대를 어디서 가보겠어요ㅎ,LABEL_1,0.489
롯데월드 미니어쳐같음,LABEL_1,0.4068
롯데몰 면세점 아쿠아리움 전부 연결되어있어서 하루종일 노는거 가능하다는것도 큰 장점이예요.,LABEL_2,0.9437
저는 할인된 가격으로 입장했는데,LABEL_2,0.5705
한번쯤은 와볼만 합니다!,LABEL_2,0.8395
대신 10시반오픈이니 그전에 도착해서 오픈런 하는게 좋을것 같아요.,LABEL_1,0.8098
제 앞에 줄 별로 없었는데,LABEL_0,0.4953
도 엘베탈때까지 15분정도 걸렸거등요,LABEL_1,0.5464
아이가 가보고 싶어해서 시간 내서 가봤어요.,LABEL_1,0.5682
주말이라 인원이 많아서 엘리베이터 타기까지 30분이나 걸렸지만,LABEL_1,0.7372
1분 만에 올라가는 엘리베이터도 신기했고 노을지는 광경이 정말 너무 멋졌어요,LABEL_2,0.9837
사진도 많이 찍고 아이 캐리커쳐도 그려보고 아이스크림도 먹고 즐거웠어요!,LABEL_2,0.9894
타워에서 아이에게 사 주려고 구매를 했는데,LABEL_1,0.3893
"4,000원이라쓰고 아래 가격은 6,500원 이더라구요.",LABEL_1,0.3576
외국인도 많은데 이게 뭘까요?,LABEL_0,0.5179
구매하고 보니 6500원이었어요.,LABEL_2,0.5191
차액 환불 요청했는데,LABEL_0,0.5067
"아직 환불 안됐구요, 가격인상이든 착오든 관리책임인데 무성의라고 생각됩니다 .",LABEL_1,0.5685
꼭 확인들 하시고 차액 환불요청하세요,LABEL_2,0.416
높은곳이 무서운 나.,LABEL_1,0.6336
서울스카이라면 괜찮아.,LABEL_2,0.6085
아쉬운 하늘.,LABEL_1,0.7429
다음 기회에.,LABEL_2,0.5563
날씨가 추워서 실내 관광하려고 서울 스카이로 선택해서 갔는데,LABEL_1,0.5953
만족합니다 날씨가 맑고 야외 풍경도 멋졌습니다,LABEL_2,0.9933
아이들과 서울나들이 마지막을 서울스카이와 함께했습니다,LABEL_2,0.9691
45시쯤 입장해서 밝은뷰와 야경까지 챙겨보니 너무좋았습니다,LABEL_2,0.979
피아노도 칠수 있어서 아이가 더욱 좋아했습니다,LABEL_2,0.9892
서울 놀러온김에 부모님이랑 아쿠아리움이랑 전망대 잘다녀왔습니다,LABEL_2,0.9576
뷰하나로 티켓값 했어요,LABEL_2,0.9361
입장료가 비싸긴 하지만,LABEL_1,0.9115
특별한날 가볼만은 했어요.,LABEL_2,0.8046
날씨가 맑은날 가면 정말 멋있을것 같고 야경이 멋질것 같아요.,LABEL_2,0.9873
엘레베이터로 117 층까지 1분에 올라간다고 해서 너무 무서웠는데,LABEL_0,0.504
", 영상보면서 가니 스피드나 높이가 느껴지지 않아서 괜찮았어요.",LABEL_2,0.5162
"아쿠아리움과 서울스카이 다녀왔어요 볼거리 많고, 재밌었어요 만족해요",LABEL_2,0.9932
뷰가 정말 멋있어요!,LABEL_2,0.9886
좋은 추억 남기고 갑니다,LABEL_2,0.9785
일요일 오전에 단체관람으로 갔어요.,LABEL_2,0.8598
오전에 가서 그렇게 사람이 없어서 바로 올라 갈 수 있어서 좋았어요.,LABEL_2,0.873
오늘 눈이 온 다음날이라 공기가 아주 깨끗하고 멀리까지 잘 보였어요.,LABEL_2,0.9858
아이가 엄청 좋아했어요.,LABEL_2,0.9809
멋진 야경을 배경으로 자신있게 그랜드피아노를 친 기억이 오래도록 남을 것 같네요.,LABEL_2,0.973
롯데월드타워몰은 낮에가는게 좋은지 밤에가는게 좋은지 궁금했는데,LABEL_1,0.7318
야경이 좋지않을까 ?,LABEL_1,0.8584
해서 저녁에 방문했어요,LABEL_2,0.9312
생각보다 너무 어두워서 살짝 아쉬웠어요,LABEL_0,0.4955
차라리 낮이 더 구경할께 많지 않을까?,LABEL_1,0.7666
아쉬움이 있지만,LABEL_1,0.887
그래도 잘봤습니다,LABEL_2,0.9485
멋져요,LABEL_2,0.9853
야경이 멋있네요.,LABEL_2,0.973
아이랑 함께한 서울 스카이 오후 5시쯤 올라가서 한참 구경하고 놀다가 야경까지 보고 내려왔어요,LABEL_2,0.4244
비싼감은 있지만,LABEL_1,0.8967
아이가 123층을 가봤다고 자랑하는 모습을 보니 가실 잘했다는 생각이 듭니다,LABEL_2,0.6
아무것도 모르고 주말에 갔더니 2시간 반을 줄서있었고 전망대 올라가서는 한 5분 보고왔나,LABEL_0,0.5613
너무너무 힘들어서 다시는 안가고싶어요,LABEL_0,0.7757
이것때문에 그날 계획했던 다른 일정은 다 못하고 하루종일 전망대 하나보고 집에 갔네요,LABEL_0,0.78
여행 일정중 최악의 기억이었어요,LABEL_2,0.5513
주말은 피하시는게 좋을것 같아요,LABEL_1,0.68
해직녁에 입장해서 더 멋진 뷰를 볼 수 있었어요.,LABEL_2,0.9781
안개?가 껴서 살짝 아쉬웠지만,LABEL_1,0.8081
나름 넘넘 멋졌어요  아이스크림도 넘넘 맛있게 먹으며 쉬고 나왔네요.,LABEL_2,0.9792
뷰가 지립니다.,LABEL_1,0.3833
뷰가 정말 너무 좋았어요,LABEL_2,0.9733
처음에 들어갈때는 보안시설 잘된곳 들어가는것처럼 그랬는데,LABEL_1,0.7454
안전을 위한거니깐요 1분만에 타워위로 슝귀가 멍했습니다 올라가서는 뷰 멋지고 한참을 멍하니 쳐다본것같습니다,LABEL_1,0.6512
서울을 한눈에 한번은 꼭 추천합니다,LABEL_2,0.9749
부모님과 한번쯤은 와볼만한 곳 같아요 낮보다 야경이 더 멋있어요,LABEL_2,0.9772
