text,label,score
"조선 백자는 순백색 유약과 청화, 철화 무늬가 아름답다.",LABEL_2,0.9802
고려청자에서 백자로 넘어가는 중간 단계인 분청사기와 도기도 전시되어 있다.,LABEL_2,0.7996
"삼국 시대 이전의 토기는 곤충, 새, 집 등의 형상인 상형도자기도 많이 보인다.",LABEL_2,0.6075
한국 도자기의 역사와 미감을 한눈에 감상할 수 있다.,LABEL_2,0.9823
기증자들의 헌신으로 보존된 이 귀중한 유물들은 한국 전통 공예의 정수를 보여준다.,LABEL_2,0.975
.,LABEL_1,0.4844
"국립중앙박물관 유익한 정보를 배우면서 체험하기 좋으며, 설명이 잘 되어있어서 좋았어요",LABEL_2,0.9866
전시 좋고 가격도 좋고 너무 좋아요,LABEL_2,0.9927
"설날 연휴 마지막에 국립중앙박물관에 그리스가 로마에게, 로마가 그리스에게 전시를 보러 가길 잘한거같아요",LABEL_2,0.8732
너무 좋은 시간이고 사유의 방도 너무 괜찮았어요,LABEL_2,0.9803
마음이 조금 단단해지는 시간이였습니다  행복했어요!,LABEL_2,0.9727
볼거리가 정말 많아요,LABEL_2,0.9534
오늘 하루를 박물관에 투자한다고 왔는데,LABEL_2,0.7567
도 다 못봤어요,LABEL_0,0.7737
또 한번 시간 내서 와야할것 같아요,LABEL_2,0.7746
언제 가도 볼 게 많은 곳이죠.,LABEL_2,0.8526
실내에서는 최근 왕의 서고 특별전을 하고 있어 볼만 합니다.,LABEL_2,0.8593
올때마다 느끼지만,LABEL_1,0.698
실내 전시를 다 둘러보셨다면 야외에 있는 부도들도 꼭 보시고 가시면 좋겠습니다.,LABEL_1,0.7477
설연휴 무료관람이었습니다.,LABEL_2,0.985
천천히 전시관람할 수 있어 좋았습니다.,LABEL_2,0.9676
청자 전시도무료.,LABEL_2,0.9468
심지어 설이라 주차비도 무료.,LABEL_2,0.9402
청자 전시 좋았고 늘 무료로 입장시켜 주는 국립박물관들 진짜 감사.,LABEL_2,0.9902
큰 돈 아니더라도,LABEL_1,0.7705
기부하고 싶어서 현금 챙겨감.,LABEL_2,0.5544
입구에 통 말고도,LABEL_1,0.4516
계좌나 QR로 기부 받아도 좋을 듯.,LABEL_2,0.7034
유물 공짜로 봤으니 굿즈도 부담없이 살 수 있고요.,LABEL_2,0.9835
일상 생활에서 쓸 수 있는 굿즈 전보다 많아졌지만,LABEL_2,0.7678
꾸준히 생기면 좋겠습니다.,LABEL_2,0.948
방학이라 그런지 추운날씨에도 사람이 믾았어요,LABEL_2,0.8814
개인적으로 사유의 방이 인상적이었습니다.,LABEL_2,0.931
아시아에서 1등이라니 부심뿜뿜납니다,LABEL_2,0.8647
아이와 함께 국립중앙박물관 겨울방학 코스로는 필수 입니다,LABEL_2,0.932
국립중앙박물관 서울 올때마다 가보는 곳 중 하나인 국립중앙박물관 지하철 이용해서 왔는데,LABEL_2,0.6812
지하철에서 내려 박물관 앞까지 지하도로 무빙워크를 이용해 편하고 따뜻하게 왔어요.,LABEL_2,0.9855
"입장료, 물품보관함 사용이 무료 전시관이 넓고 볼 것이 많아 일찍왔지만",LABEL_2,0.7154
시간이 부족했어요.,LABEL_0,0.5855
아이와 어른 모두에게 유익한 시간이였습니다.,LABEL_2,0.9693
딸 아이의 최애 국보 찾는 재미가 쏠쏠합니다,LABEL_2,0.9492
30일까지 주차 무료네요.,LABEL_2,0.9536
나들이겸 찾은 국립중앙박물관 자차보다는 전철로 방문하길 추천 거울못부터 손ㅏ무숲과 함께하는 산책로길이 너무 좋네요,LABEL_2,0.9707
"석조물공원도 한바퀴 둘러본후,박물관 건물 중앙계단 올라 남산타워와 북한산을 바라보는 맛도 좋습니다",LABEL_2,0.9887
"전시관에 들어서면 디지털광개토왕비가 웅장하게 맞아줘요 석기,삼국시대,고려,조선관을 둘러보고 경천사 10층석탑에서 손오공과 삼장법사 찾아보세요",LABEL_2,0.8235
2증 기증관에 반가사유상은 진짜 아름다움의 극치입니다,LABEL_2,0.9447
산책길도 멋지고 유익한 나들이였습니다 천천히 시간을가지고 지루하거나 따분하지 않고 역사를 음미하는 묘미가 있습니다,LABEL_2,0.9549
산책하기 좋고 전시도 알차서 좋아요,LABEL_2,0.9914
이런 작품들을 오스트리아가 아닌 서울에서 볼수있다니,LABEL_2,0.6155
이건 가격도 좋고 꼭 다녀오셔야합니다,LABEL_2,0.9705
전 2번다녀왔네요,LABEL_2,0.8064
의궤 전시 너무 웅장하고 멋지네요,LABEL_2,0.986
굿즈들도 너무 예뻐요,LABEL_2,0.9832
다양한 전시를 쾌적하게 즐길 수 있어서 아이랑 가기 좋아요,LABEL_2,0.9902
중앙 박물관 특별전시 비엔나 1900 꿈꾸는 예술가들.,LABEL_2,0.7617
전시물이 190여점이라 전체관람하는 데 3시간 정도 소요됩니다.,LABEL_0,0.3853
다리 아파요.,LABEL_0,0.7176
몸이 조각조각 뿌서질 것 같아요.,LABEL_0,0.6513
전시는 작품도 많고 다양한 작가의 작품이 구성되어 좋았습니다.,LABEL_2,0.9789
다만,LABEL_1,0.877
굳이 흠을 집어내자면 작품 보호때문에 조명도 어두운데 작품설명 시 폰트 크기를 좀 키워주셨으면 하네요.,LABEL_1,0.6487
어둡고 글씨 쪼그매서 읽어보기 힘들었어요.,LABEL_0,0.8532
에곤 실레의 대표작들이 꽤 있어서 좋았습니다.,LABEL_2,0.8777
메소포타미아 유적이 있어 보고 왔어요.,LABEL_2,0.9454
방학동안 아이들 전시관 둘러보았어요.,LABEL_2,0.7928
유익하고 좋았는데,LABEL_2,0.8511
다자녀할인이 된다해서 유인주차장으로 갔는데,LABEL_2,0.5412
아저씨가 다자녀할인 안해주셨어요,LABEL_0,0.4924
뒤에 차가 많아서 그냥 결제하고 왔어요.,LABEL_1,0.515
다자녀할인이 무인으로 있으면 좋겠어요,LABEL_2,0.82
"용산에 있는 국립중앙박물관, 무료전시도 잘되어 있고, 특별전시도 알차다",LABEL_2,0.9885
전시구성이 알차서 시간가는줄 모르고 관람했던거같아요,LABEL_1,0.4309
넓어서 다 구경하지 못한게 아쉬워요 시간 여유가지고 오시면 좋을거같아요 다음에 또 방문해야겠어요,LABEL_1,0.8164
국립중앙박물관에 다녀왔습니다,LABEL_2,0.9077
"현재는 그리스가 로모에게, 로마가 그리스에게 전시와 달항아리를 만든곳, 금사리 전시가 이루어지고 있어요",LABEL_2,0.7949
고려 상형청자 저시는 3월3일에 종료 되니 얼마 안남아 관람 할실 분들은 빨리 가보시는걸 추천 드려요  무료로 관람이 가능한 국립중앙박물관은 다양한 문화재가 전시되어 있고 특히 굿즈샵에는 박물관에서만 구매할 수 있는 독튼한 굿즈 들이 있어 구경하기 좋았어요  미리 사전 예약한다면 해설과 가이드를 들을 수 있는 투어도 가능하고 아이들이 좋아할 만한 가이드도 많이 있었습니다,LABEL_2,0.9596
다음번에는 그리스 전시관을 보러 다시 다녀오고 싶어요,LABEL_2,0.6596
저어어엉말 넓은 국립중앙박물관 유료로 하는 전시도 있지만,LABEL_2,0.6362
", 무료로 하는 곳도 3층 전체가 정말 넓어서 일단 먼저 투어했어요  끝부분에 원형으로 되어있는 쪽에 네모난 곳에서 사진이 잘 나올 것 같아서 찍어봤는데",LABEL_2,0.7688
동생이 너무 예쁘게 잘 찍어줬어요,LABEL_2,0.8971
정면샷은 갠적으로 2층에서 찍는 것이 가장 왜곡이 적은 것 같아요!,LABEL_1,0.6035
"1층은 국내, 2층에 규장각 전시가 작지만",LABEL_1,0.8223
입구가 정말 멋있으니 꼭 가보시길 추천!,LABEL_2,0.9673
"3층에는 다양한 국가의 전시가 있고, 현재 로마그리스 전시가 있는데",LABEL_2,0.5359
", 큐알코드 찍으면 동영상 해설이 잘 되어있으니 들으시면서 전시 즐기세요",LABEL_2,0.9504
대리석으로 만든 개성 경천사 터 10층석탑.,LABEL_2,0.9207
"13.5m의 규모로 석탐 전체에 불, 보살, 나한 등이 가득 조각되어있다.",LABEL_2,0.4903
일본 궁내대신 다나카 미쓰아시가 무단반출 후 돌아옴,LABEL_0,0.4547
비엔나1900 다녀왔는데,LABEL_2,0.4381
처음부터 사람들이 너무많아서 느낌이 쎄했음.,LABEL_0,0.6646
들어가니까 통로가 소화못할만큼 사람들을 넣어두고 안에서부터봐도된다고 들어가라는건 뭔지,LABEL_0,0.648
차라리 천천히 들여보내든가 어디 시장통인줄.,LABEL_0,0.5257
어찌어찌 작품구경인지 사람 뒷통수 구경인지 모르게 보고 있는데,LABEL_1,0.468
웃긴건 제대로 보고 예의바른사람들도 많지만,LABEL_1,0.4957
대체적으로 어린 사람들은 작품을 폰 카메라로 그냥 찍고 감  안봄  뭐 근데 그건 팍팍찍고 자기 스토리 올릴거 하고 나가겠지 했는데,LABEL_1,0.8153
문제는 조용히 보고있던 내앞에 갑자기 들어와서 작품 다 가리고 사진을 찍으려함,LABEL_0,0.5404
비키라 했더니 씹고  지 사진다 찍으니까 불쾌한 표정짓고 감  이런사람들이 너어어무 많은 차라리 입장가격을 확 올려서 그런애들 못오게 하는게 나을것같음,LABEL_0,0.7198
너무 피해야,LABEL_0,0.4961
"국립중앙박물관의 기증관은 2층에 위치하며, 총 4개의 전시실로 구성되어 있다.",LABEL_2,0.8182
"기증자들의 명패가 전시관 외부 벽에 걸려있으며, 나눔의 서재라는 컨셉으로 꾸민 공간에서 다양한 문화 유산들을 살펴볼 수 있다.",LABEL_2,0.9313
"현재2025년 기준는 이홍근 기증의 청화 백자 동화연화문 표주박모양 주전자, 윤동한 기증의 고려 수월관음도, 남궁련 기증의 국보, 짐승얼굴 무늬 풍로, 변종하 기증의 신라 금동관 등이 많은 문화 유산이 전시되어 있다.",LABEL_2,0.8993
이번에는 이홍근 기증자 님의 도자기 위주로 게시한다.,LABEL_2,0.9207
많은 기증자의 뜻 깊은 기증으로 국립박물관의 국가 유산이 더욱 풍성해진다.,LABEL_2,0.9694
.,LABEL_1,0.4844
오랜만에 방문했는데,LABEL_2,0.9212
전시가너무 좋았어요,LABEL_2,0.9459
국립중앙박물관에 반가사유상보러 다녀왔습니다  무료로 입장이 가능하고 시즌별로 다양한 작품들을 관람이 가능해 자주 오게 되는 곳입니다,LABEL_2,0.9899
특히 반가사유상의 방에 들어가 있으면 세상 모든 잡념이 사라지고 공허해지는 묘한 기분을 받아서 자주 방문하고 있어요,LABEL_2,0.7689
방문하김에 2022년에 11월에 개편된 청자관을 방문했고 고려시대 관련된 다양한 유물들을 전시하고 있습니다,LABEL_2,0.9269
푸른 세상을 빚다 전시는 2024년 11월 26일부터 2025년3월 3일까지 진행 되고 있어 특별 전시도 즐길 수 있어요,LABEL_2,0.9833
"에곤실레를 좋아하는 분들이라면, 더 좋을 거에요.",LABEL_2,0.5485
오스카 코코슈카나 리하르트 게르스틀의 작품들도 눈여겨 볼만하고요.,LABEL_2,0.9781
다만 관람객이 정말 많아서 줄서서 사진을 찍는 분위기였어요.,LABEL_1,0.7816
조금이라도 한가한 타이밍에 가셔서 천천히 보시길 추천해요.,LABEL_2,0.6939
작품들은 너무나 좋습니다,LABEL_2,0.9811
얼리버드 광클릭해서 주말관람 다녀왔어요!,LABEL_2,0.9413
간만에 문화생활 즐거웠어요!,LABEL_2,0.9886
국립중앙박물관은 경관도 너무 좋아요,LABEL_2,0.9855
"비엔나 1900, 꿈꾸는 예술가들이 전시중입니다.",LABEL_2,0.7664
구스타프 클림트부터 에곤쉴레까지 아르누보시대의 오스트리아 빈분리파 작가들의 작품을 보실수 있습니다.,LABEL_2,0.9661
그중 클림트에 인정받았지만,LABEL_2,0.5
젊은 나이에 요절한 에곤쉴레의 작품이 가장 많이 전시되어 있습니다.,LABEL_2,0.9455
클림트의 키스까지는 바래지 않았지만,LABEL_1,0.8366
클림트의 후기화풍은 전혀 볼 수 없었던게 아쉬웠습니다.,LABEL_1,0.5146
그래도 그림뿐 아니라 가구 유리공예 패션소품 등등 빈분리파의 다양한 작품을 볼수 있는 좋은기회였습니다.,LABEL_2,0.9702
"국립중앙박물관 특별전으로 푸른세상을 빚다,고려상형청자전이 열리고 있습니다.",LABEL_2,0.965
고려시대의 정교하고 섬세한 아름다운 고려청자를 감상하실수 있습니다.,LABEL_2,0.9862
해설사님의 설명을 들으면서 보니 새롭게 다가오네요.,LABEL_2,0.9661
글씨로 써있는 설명 이외에도 더 많은 이야기를 들려주셔서 유익했고 무료보관함에 짐을 넣어두고 편하게 관람할 수 있어서 좋았습니다.,LABEL_2,0.9798
사유의 방에서 조용히 한참 바라보고 있자니 차분해지고 기분이 좋아졌어요.,LABEL_2,0.9518
천천히 둘러보고 감상하다보면 3시간도 모자를 정도로 멋진 작품이 많아요.,LABEL_2,0.9733
오디오 잘 들었어요,LABEL_2,0.9817
"비엔나 1900 꿈꾸는 예술가들, 120여년전에 개성이 넘치고 기존 미술계와 달리하는 그림풍을 창조해낸 그들",LABEL_2,0.7835
우리나라 최고의 국립중앙박물관 상설 전시관을 장식하는 고구려비 경천사지 10층 석탑은 각 층에서 봐도 장관이네여,LABEL_2,0.8959
아이들을 위한 어린이 박물관도 유익하구요 고려 청자전도 너무 이쁘게 잘 봤어요,LABEL_2,0.9819
연가7년명 불상도 실제로 보니 더욱 뜻깊었어요,LABEL_2,0.9426
다음에는 더 상세하게 봐야겠어요,LABEL_1,0.5837
약.,LABEL_1,0.4917
5년 만에 다시 방문한 국립중앙박물관  예전보다 더 좋아진것 같아요,LABEL_2,0.983
근디 1층에 대동여지도 있지 않았던가?,LABEL_1,0.6475
오랫만에 왔어요.,LABEL_2,0.983
구스타프외 예술가들,LABEL_2,0.8711
꼼꼼하게 둘러보았어요.,LABEL_2,0.8859
박물관서 하루종일 보냈구요.,LABEL_2,0.7565
겨울에 좋아요,LABEL_2,0.9838
국립중앙박물관에서 두 가지 큰 특별전시회를 열었는데,LABEL_2,0.9033
하나는 비엔나1900 꿈꾸는 예술가들 이고 다른 하나는 이 고려 상형 청자 전입니다.,LABEL_2,0.6099
비엔나전은 네이버 예약 매진이라서 고려청자를 예약해서 갔지요.,LABEL_2,0.4616
오픈전부터 많은 사람들이 대기중이었습니다.,LABEL_2,0.7137
고려 청자전은 5천원이고요.,LABEL_2,0.7916
돈 아깝지 않은 멋진 전시였어요.,LABEL_2,0.966
여러 박물관에 흩어져 있던 유물을 한군데서 볼 수 있는 매력과 선조들의 훌륭한 솜씨랑 미적감각을 넘치게 느낄 수 있었어요.,LABEL_2,0.9806
도자기를 보는것만으로도 눈이 호강한 시간이었습니다.,LABEL_2,0.9377
시간 넉넉해 비엔나전 현장구매해서 봤는데,LABEL_2,0.8847
전 고려청자전이 더 좋았어요.,LABEL_2,0.9127
관람은 여유로워야지요.,LABEL_1,0.8042
유익하고 재미있어요.,LABEL_2,0.991
정말 넓은 공간!,LABEL_2,0.9395
하루에 다 보지 못할 정도라 몇 번에 나눠서 보는 중이에요,LABEL_1,0.4186
"1층은 한국사, 2층은 외규장각 전시 중입구가 멋있으니 방문 추천, 책들이 생각보다 거대해요, 기부된 문화재들이 전시되어있고, 3층은 여러 나라들의 문화를 볼 수 있는 곳이에요",LABEL_2,0.6866
직접 만져볼 수 있는 곳이 곳곳에 있어서 어떤 촉감인지 느껴볼 수도 있었어요,LABEL_2,0.8754
체험하는 것는 예약이 필요합니다,LABEL_2,0.5658
박물관 굿즈라는 뮷즈에 정말 예쁜 아이들이 많아 몇 개 마음 속으로 찜해놓고 일단 버즈 케이스 득템  로마그리스 전시는 해설을 들으며 구경했는데,LABEL_2,0.7749
", 역시 아는만큼 보인다고 1.2.3부분으로 나누어 영상으로 해설을 해주시는데",LABEL_2,0.7553
", 총 30분이 넘었던 걸로 기억해요",LABEL_2,0.8929
시간 여유되시면 들어보기시를 추천드립니다 익숙한 문화가 아니라,LABEL_2,0.5002
전세계 박물관 중 가장 방문객이 많은 국립 중앙박물관 위치도 서울 중앙에 있어 접근성도 좋아요 주차장도 넓어서 주차 편합니다,LABEL_2,0.9906
상설전시와 특별전시 프로그램이 알차요 무료로 볼 수 있다는 점도 좋습니다,LABEL_2,0.9914
국중박 굿즈도 다양합니다.,LABEL_2,0.9908
꼭 가보시는거 추천해요  어른아이할거 없이 유익합니다.,LABEL_2,0.9877
의궤 특별전 재미있게 잘 봤어요,LABEL_2,0.9882
비엔나1900년대 클림프부터 에곤실레까지 전시구성이 잘되어 있고 좋은 작품이 많았다,LABEL_2,0.9825
비엔나1900 꿈꾸는 예술가들이라는 멋진 미술전시도 보고 유익하고 알찬 시간이었습니다,LABEL_2,0.9846
말로 필요없이 세금 잘 사용되는 곳.,LABEL_2,0.973
전시도 좋지만,LABEL_2,0.772
주변 풍광이 좋아서 자주 찾게됩니다.,LABEL_2,0.9736
국립중앙박물관 특별전시관에서 25. 3. 3.까지 전시되는 고려 상형청자의 일부이다.,LABEL_2,0.8
"고려는 불교와 도교, 민속신앙이 혼재된 나라였다.",LABEL_2,0.8869
일반 백성이야 불교나 도교의 교리를 알지 못할 테니 자연 숭배도 당연하다.,LABEL_2,0.8589
고려청자를 보면 도가의 모습을 한 게 많이 보인다.,LABEL_1,0.5246
깃털모양의 올을 입고 정병을 든 모습은 도교의 도사나 도관일 것이라고 한다.,LABEL_1,0.588
이 외에도 청자 보살상과 나한 조각상도 보인다.,LABEL_2,0.9587
나한 조각상은 춘천국립박물관에 전시된 영월 창령사지에서 출토된 오백나한과 비숫하다.,LABEL_1,0.475
"창녕사지 오백나한은 317점으로 화강암으로 만들었으며, 기와, 철제류 등도 출토되었다.",LABEL_2,0.9561
5천 년의 유구한 역사를 가졌기에 지금도 전국 각지에서 심심찮게 유물이 출토돤다.,LABEL_2,0.9384
.,LABEL_1,0.4844
국립중앙박물관 최고에요,LABEL_2,0.9905
주말인데 오후 두시쯤엔 지하주차장에 차도 그렇게 많지 않았어요,LABEL_1,0.5314
국립중앙박물관 특별전시관에서 25. 3. 3.까지 전시되는 고려 상형청자의 일부이다.,LABEL_2,0.8
우리나라에서 가장 많은 유물은 청자와 백자 등 도자기로 국립중앙박물관에 소장된 200만여 점 중 약 40에 달한다.,LABEL_2,0.658
목포와 태안에 각각 있는 해양유물전시관에는 청자 등의 유물이 몇만 점씩 소장되어 있다.,LABEL_1,0.4573
이 두 군데에서 전시된 유물 중 이번 국립중앙박물관의 상형청자 특별전에 전시된 청자도 많다.,LABEL_2,0.7296
목포와 태안해양유물전시관에는 왜 이렇게 많은 유물이 있는 걸까?,LABEL_1,0.5081
"고려청자의 주요 생산지는 전남 강진과 해남 충남 보령, 걍기 영주시 장흥면 등이었다.",LABEL_2,0.6969
"강진과 해남, 보령에서 생산된 도자기는 해상을 통해 고려의 수도인 개성으로 향했다.",LABEL_2,0.7899
목포와 태안의 거친 파도에 침몰된 난파선에서 꺼낸 유물이 빛을 보게 된 것이다.,LABEL_2,0.9373
.,LABEL_1,0.4844
개인적으로 가장 좋아하는 풍경 중 하나를 가진 곳.,LABEL_2,0.7857
국립중앙박물관의 뻥뚤린 공간에 보이는 남산엔타워 건물으 건물 그대로의 멋 뿐아니라 주변과의 조화가 중요함을 여실히 보여 줌.,LABEL_2,0.871
3층의 전시를 다볼 정도의 문화소화력은 없기 때문에 늘 한층 정도만 보는데,LABEL_1,0.6173
그때문에 자주 방문할 수 있는 계기가 됨.,LABEL_2,0.9707
겨울에 공짜로 실내 산책하기 가장 좋은 장소가 아닐까 함.,LABEL_2,0.9398
심지어 지금 두번째 정도로 좋아하는 에곤실레나 구스타프 크림트 작품을 포함한 특별전도 하고 있음.,LABEL_2,0.9043
자기인 백자를 더 좋아하긴 하지만,LABEL_1,0.9092
상형청자 특별전도 아주 볼만할 듯,LABEL_2,0.9797
말이 많았는데,LABEL_1,0.7528
암튼 국립중앙박물관은 개좋은듯,LABEL_2,0.9024
구스타프 작품은 좀 부족하고 키스도 없어서 아쉬웠네요.,LABEL_0,0.4983
에곤살레의 작품은 생각보다 훌륭함.,LABEL_2,0.7949
원래는 항상 평일에보는데,LABEL_1,0.5951
친구땜에 일요일방문.,LABEL_0,0.379
일욜 오후라서 관객이 너무 많았어요.,LABEL_2,0.4846
수욜과 토욜은 저녁도 가능하다니,LABEL_2,0.9864
토일 피해서 방문하시길 추천요.,LABEL_2,0.9243
